create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-04-25T22:23:30.000Z,1254174221481246721,0.4219335365576568,252541,50657,"I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together with their Mainstream Media partners, are the Hoax. They have been called out &amp; embarrassed on this, even admitting they were wrong, but continue to spread the lie!",237,1,,51591
2020-05-22T01:34:51.000Z,1263644460203806725,0.2828510368602131,234347,32679,96% Approval Rating in the Republican Party. Thank you!,243,1,,51591
2020-04-21T10:57:36.000Z,1252552057170649088,0.4463324492763864,132999,25932,"I’ve had great “ratings” my whole life, there’s nothing unusual about that for me. The White House News Conference ratings are “through the roof”(Monday Night Football, Bachelor Finale , @nytimes) but I don’t care about that. I care about going around the Fake News to the PEOPLE!",243,1,,51591
2020-05-25T01:46:17.000Z,1264734501357436928,0.5925598722892199,100899,21894,"Sleepy Joe’s representatives have just put out an ad saying that I went to play golf (exercise) today. They think I should stay in the White House at all times. What they didn’t say is that it’s the first time I’ve played golf in almost 3 months, that Biden was constantly.....",244,3,,51591
2020-05-26T12:25:11.000Z,1265257673039249408,0.7184227180820675,50178,14127,"Sean Parnell is an American Hero. Conor Lamb has proven to be an American fraud, and a puppet for Crazy Nancy Pelosi. He said he would NOT vote for her for Speaker, and did. Will kill 2A. Voted to impeach (on nothing). A TOTAL &amp; COMPLETE Sean Parnell Endorsement! https://t.co/v1OnY0MI8m",251,1,,51591
2020-03-13T02:33:48.000Z,1238292145242603522,0.8054692210851381,85509,25776,"“The Obama White House had to immediately issue an apology for Joe Biden’s remarks, and any alarm that he might have caused, an alarm about a Swine Flu outbreak that took 6 months for President Obama to declare a National Emergency, and that killed 12,000 Americans.” @LouDobbs",253,1,,51591
2020-04-25T15:59:22.000Z,1254077550541844480,0.5218933764779626,99931,20181,"If the Wall Street Journal “Editorial” writers had called, as they should have, they would have easily found that I was “NOT happy with the Georgia Governor on Tuesday night.” You said the opposite, and got it wrong as you often do!",264,3,,51591
2020-03-16T20:29:46.000Z,1239650086491230209,0.5192467846851111,224987,45686,I ask all Americans to band together and support your neighbors by not hoarding unnecessary amounts of food and essentials. TOGETHER we will stay STRONG and overcome this challenge!,273,1,,51591
2020-03-10T14:02:12.000Z,1237378225417961472,0.33895779610640275,66006,12726,"The Federal Reserve must be a leader, not a very late follower, which it has been!",273,1,,51591
2020-07-05T22:34:33.000Z,1279906540791779334,0.4734595780178021,256276,53517,"New China Virus Cases up (because of massive testing), deaths are down, “low and steady”. The Fake News Media should report this and also, that new job numbers are setting records!",273,1,,51591
2020-03-14T11:37:24.000Z,1238791333252399104,0.4535895065880946,132487,19114,Good teamwork between Republicans &amp; Democrats as the House passes the big CoronaVirus Relief Bill. People really pulled together. Nice to see!,273,1,,51591
2020-03-06T15:47:58.000Z,1235955288064135168,0.6715353971524125,46089,11306,"Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered, testing is taking place now. https://t.co/Pqda00HVCC",278,1,,51591
2020-05-17T04:58:38.000Z,1261883806170206210,0.1771405289117295,91576,16737,I will be interviewed by @MariaBartiromo at 10:00 A.M. on @FoxNews. Thank you!,278,1,,51591
2020-07-03T03:44:42.000Z,1278897430378041344,0.4971672420539857,160942,33742,"There is a rise in Coronavirus cases because our testing is so massive and so good, far bigger and better than any other country. This is great news, but even better news is that death, and the death rate, is DOWN. Also, younger people, who get better much easier and faster!",278,1,,51591
2020-04-26T21:21:02.000Z,1254520889212837890,0.5295677835395587,0,0,,280,1,,51591
2020-07-21T11:33:05.000Z,1285538283892748288,0.376089885684039,136079,27121,Strong Stock Market Numbers. You want to see them dive? Vote for the Radical Left with their BIG Tax Hikes!,281,1,,51591
2020-07-06T13:39:13.000Z,1280134205696094208,0.20382625505114932,174377,29836,NASDAQ HITS ALL TIME HIGH!,281,1,,51591
2020-06-25T16:06:06.000Z,1276184906159271937,0.5534249646149958,217452,50642,"The number of ChinaVirus cases goes up, because of GREAT TESTING, while the number of deaths (mortality rate), goes way down. The Fake News doesn’t like telling you that!",293,1,,51591
2020-03-26T23:50:02.000Z,1243324360523493378,0.3443313227971489,104366,25510,The world is at war with a hidden enemy. WE WILL WIN! https://t.co/QLceNWcL6Z,297,3,,51591
2020-03-25T21:41:27.000Z,1242929614344859649,0.5585802676052977,168545,31405,"....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!",297,3,,51591
2020-03-25T14:44:17.000Z,1242824631230308353,0.8249487118066542,176881,30661,"Just reported that the United States has done far more “testing” than any other nation, by far! In fact, over an eight day span, the United States now does more testing than what South Korea (which has been a very successful tester) does over an eight week span. Great job!",297,3,,51591
2020-03-13T02:34:04.000Z,1238292214071123968,0.9347032321573008,676,115,"Trump tweeted,
“Sleepy Joe Biden was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings &amp; a 78% Approval Rating, ...”

78% approval of what?",11,1,,126070
2020-07-06T13:05:31.000Z,1280125727615131648,0.6752358246787559,923,1121,"COVER UP: Fauci Approved Chloroquine, Hydroxychloroquine 15 Years Ago to Cure Coronaviruses; ""Nobody Needed to Die"" – True Pundit

What isn’t a coverup by the media and big tech (GOOGLE) these days? The elites want to control ALL including Americans minds. https://t.co/i5O67EbDJf",12,1,,17791
2020-07-27T16:35:07.000Z,1287788619646853121,0.633475315431216,4442,799,@JoeBiden Trump defines suburban women as “housewives.”  Just Biden defines them as equals to men.  That’s why we support Joe Biden.,13,3,,124078
2020-07-20T19:45:15.000Z,1285299751009824779,0.5771696257806443,51479,4542,"@realDonaldTrump 107 days after Biden encourages people to wear face masks, Trump finally admits that Joe Biden was right!",18,3,,124078
2020-04-23T11:55:32.000Z,1253291411576893443,0.8560537473183727,3422,1022,Now would be a good time to remember that Joe Biden and Barack Obama are the ones who had Osama Bin Laden hunted down and killed.  And why the hell is a Fox News calling him “Usama Bin Laden?”  That’s what Russia calls him. #ThursdayThoughts,20,3,ThursdayThoughts,124078
2020-06-20T22:56:57.000Z,1274476359776120839,0.7156272791645083,1825,429,"BREAKING:  Trump has canceled plans to make remarks outside his Tulsa rally for the overflow crowd because barely anyone has showed up.

Can't wait for Trump to start manipulating crowd size pictures again.

#TulsaTrumpRally #TrumpCoronaVirusRally",23,3,TulsaTrumpRally#TrumpCoronaVirusRally,124078
2020-02-12T18:55:34.000Z,1227667580862726144,0.8758925165652649,6356,3202,"BREAKING:  Trump just cut the scheduled federal pay raise, stating that he can't do it now because of ""serious economic conditions"" in America.

What ever happened to us having the ""greatest economy ever?""  

Oh, that's right, yet another lie!
#ImpeachTrumpAgain",34,2,ImpeachTrumpAgain,124078
2020-07-10T11:43:15.000Z,1281554574428471296,0.4961226514886523,10271,665,@realDonaldTrump Are you kidding me?  Some kids have thrived in Virtual Learning!  This is one solution of how we can keep school classes small enough for social distancing.  We must give parents the option for virtual learning! Otherwise it’s a death sentence for some families!,70,1,,124078
2020-05-31T22:11:33.000Z,1267217177373007872,0.5705838831237878,2480,352,@realDonaldTrump You know what could have helped prevent this?  If we had a President that encouraged unity.  This is Joe Biden encouraging unity moments ago. https://t.co/dprKtGO3RK,100,3,,124078
2020-10-19T18:10:11.000Z,1318253125388697601,0.4838796158455372,15685,1359,@realDonaldTrump @60Minutes He didn't say no masks.  At the time he wanted to conserve all of the masks for the healthcare workers.  Get your facts straight.  Dr. Fauci is an American hero!,156,2,,124078
2020-07-21T10:27:05.000Z,1285521672729235456,0.456310031403347,14455,789,@realDonaldTrump Why don’t you stand when you watch the national anthem play on TV?  The same question should be asked of your hypocritical supporters.  There is no difference.,170,1,,124078
2020-05-29T16:08:36.000Z,1266401063348973568,0.7579484800674539,7238,711,"@BarackObama We need leadership like Barack Obama’s and Joe Biden’s.  We are currently led by a racist, fear mongering man who wants our police to “shoot” looters.  Joe Biden’s presidency can’t come soon enough! #Minneapolis",216,2,Minneapolis,124078
2020-03-13T10:29:12.000Z,1238411783305670656,0.6072468635973661,886,461,"- You fired the pandemic team.
- You proposed cuts to the CDC.
- You buried a report last month saying we were not prepared for a pandemic.
- You turned down testing kits from the World Health Organization.

Now all you can do is blame the guy who was President 3 1/2 years ago! https://t.co/ciTZsLmHcu",273,1,,124078
2020-07-18T01:22:17.000Z,1284297405966450690,0.6757831369327405,29149,10043,"In @JoeBiden’s America 
-Police are defunded 
-Communities are less safe 
-Taxes go up 
- Opportunity zones will stop 
- Charter schools will end 
- Parents won’t have school choice 
-Jobs will go to China 
-Big government control will reign 
-Gas prices will increase 
-We lose!",13,3,,9956
2020-03-22T12:39:55.000Z,1241706168508190720,0.5987223824685021,431,225,"There is another #fakenews story being promoted by reporters, pundits &amp; Democrats about Pres. @realDonaldTrump &amp; the Administration’s response to the Chinese #coronavirus

Watch this @GOP video for the facts about the Admin’s decisive timeline of action! 

https://t.co/sJwRth5UeR",55,1,fakenews#coronavirus,9956
2020-07-17T12:51:18.000Z,1284108416567443456,0.7815265730819977,2045,688,"Just a friendly reminder that Joe Biden has promised to shut down charter schools and school choice options. 

For Biden, fear of the teachers unions is more important then a love for children and their future.",13,3,,60931
2020-07-09T00:23:16.000Z,1281021065855152128,0.7943084083240328,1188,636,"Joe Biden is against school choice for black Americans in poverty. 

He puts teacher unions first.",13,3,,9503
2020-03-24T17:52:05.000Z,1242509505625112576,0.8720011939289136,2689,1217,"Dr. Birx: ""Probably by today we will have done more tests than South Korea did in eight weeks--in the last eight DAYS... But, we did that because we transformed the testing process.""

THAT is HUGE.",297,3,,9503
2020-07-25T14:13:33.000Z,1287028217153572872,0.4969133505983331,217,230,"The @JoeBiden/@BernieSanders Task Force recommends;
No border wall or school choice
Huge tax increases
No cash bail
Releasing criminals
Green New Deal

D-Rats are determined to gain absolute political and economic power. 
#ObamaGate showed us exactly what they're willing to do. https://t.co/2B7EnP6U4k",13,3,ObamaGate,122255
2020-07-28T14:34:00.000Z,1288120526683029512,0.4949150583719196,44899,13300,Our students and educators deserve better than four more years of Betsy DeVos. It’s time for a Secretary of Education who is actually a public school educator. https://t.co/rUVThAQ24K,13,3,,27011
2020-07-17T01:20:00.000Z,1283934443057577984,0.5876787628298705,73713,12290,We have the power to write the future we want for our country. Don't let anyone tell you differently.,13,3,,27011
2020-07-09T00:25:00.000Z,1281021498933690368,0.5136277105909342,382345,60200,Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.,13,3,,27011
